ClientID,Nom,Prénom,Ville,CodePostal,Pays,DateNaissance,Âge,Sexe,TypeCarteCrédit,DateExpirationCarte,SoldeCompte,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,StatutCompte,client_id,age_group,email_hash
394dc6ed-5838-4b2b-b421-63ee8cbcf333,Client_213,Elizabeth,Lake Heatherview,73805,San Marino,1939-02-27,86,F,VISA 13 digit,12/27,1394.25,Particulier,13,1402.05,2024-10-08,past,Électronique,8,107.85,75,3,172.57,Très mécontent,False,Paypal,Actif,213,60+,80efe64d8057bc67541fa2205a3a99e1994b25b02300fb029e3d7d215cd2df39
87c56d0e-083c-4169-b776-82b0ef4aa2e0,Client_540,Cynthia,Vazquezview,11084,Lithuania,1984-05-25,41,F,Maestro,08/34,329.61,Particulier,17,7354.5,2024-04-23,whom,Alimentation,8,432.62,68,0,0.0,Satisfait,False,Paypal,Suspendu,540,41-50,9e9ec9cf79ad382391ecf092101e1053da7d08ce6994da0f76a2809d36b805d3
e885c02c-bee9-40df-8da1-ec76a9510e86,Client_912,Danny,Lake Amanda,46101,Niger,1969-06-19,56,F,Discover,09/26,4535.23,Entreprise,14,2648.67,2024-06-14,majority,Maison,7,189.19,11,3,60.64,Très mécontent,True,Paypal,Actif,912,51-60,d7e7542f54675dc199370113cfeadad02e93b2faee844702abd4e337301d877f
9bffa1c0-2ed9-48c1-8903-0ae2ae360475,Client_614,David,North Cynthia,89984,Guinea,1963-12-08,62,F,Mastercard,05/32,4103.25,Particulier,3,866.42,2023-11-01,almost,Électronique,5,288.81,21,4,311.61,Très satisfait,True,Paypal,Suspendu,614,60+,6d4eee23fc22318b24dccfb5f1db6e07598daad8590647ce22b91cb3101bb8c4
5e12a607-34eb-44e3-a79f-9ea48fa79ad3,Client_363,Dustin,Lake Maryberg,50173,Antigua and Barbuda,1970-07-23,55,F,JCB 15 digit,06/29,1853.98,Entreprise,17,2823.31,2024-04-27,produce,Électronique,1,166.08,29,5,252.17,Très satisfait,True,Carte bancaire,Actif,363,51-60,264a3acd499e519a32a2a7101192c0d0953ea60f834158017433c6e3b5dd4c27
2baab36b-5ab4-4062-a39e-511ed8274090,Client_166,Matthew,West Lesliebury,72850,Norfolk Island,1937-12-16,88,F,VISA 16 digit,09/30,4889.17,Entreprise,7,355.91,2023-09-10,some,Alimentation,4,50.84,8,0,0.0,Très satisfait,False,Paypal,Inactif,166,60+,641b42121b3202437f59085e25e7ddc51d7400cb2184282cb8cae29d81d469f3
01642ae7-3c43-4d69-800e-f98a06df4bfd,Client_5,Kristin,South Grace,61129,Saint Vincent and the Grenadines,1935-05-10,90,F,Diners Club / Carte Blanche,09/28,3407.35,Particulier,10,1664.58,2024-05-05,avoid,Sport,8,166.46,44,3,149.93,Très mécontent,True,Carte bancaire,Suspendu,5,60+,eeb95b0b039b6ce68a37853f206835d3304d7cf416798f28b9a9cd45ccc57af1
acb4f0a3-b990-441f-9e49-976ffe730dca,Client_676,Ronald,Johnshire,71357,Macao,1999-01-27,26,F,VISA 13 digit,02/30,3932.63,Entreprise,9,4425.32,2025-02-06,consider,Électronique,6,491.7,12,2,280.82,Très satisfait,False,Paypal,Suspendu,676,18-30,1e02ee47532a1bf79fc336126a6e1f70e9173cf347726decd3fe8722ae2057cb
55f15299-8363-4009-905c-ed0597e17746,Client_335,Karina,Johnsonfort,17539,Korea,1942-10-01,83,F,Discover,08/28,830.39,Particulier,1,439.1,2024-09-29,modern,Alimentation,5,439.1,6,3,51.83,Satisfait,False,Cryptomonnaie,Actif,335,60+,64eff860e764cebad38ef5dc0febdc1c4069b94a240b35a71e5125f0b7582468
69618f91-c7f3-4792-8f7e-955ca456f3d0,Client_402,Janice,New Taylorborough,54517,Montenegro,1977-09-19,48,F,VISA 16 digit,08/28,4914.62,Particulier,1,367.97,2023-08-24,natural,Mode,0,367.97,25,5,824.13,Très mécontent,False,Virement,Suspendu,402,41-50,6d129759b90282075a7a3d0c0e59ddb19e8ab5845735b1e21c2e30c1023b3fa7
899550ca-450b-40eb-9e45-77580dff36b1,Client_550,Dustin,New Savannahmouth,99876,Sudan,1983-05-20,42,M,VISA 16 digit,03/29,4006.3,Entreprise,18,7988.71,2024-01-05,than,Électronique,5,443.82,47,5,179.84,Neutre,True,Paypal,Inactif,550,41-50,cd5ea2053ac273989debcee522fe6b48b1f3a2454caf54b99a533065538637b5
992a6868-b93d-462d-af3d-659a679b1764,Client_603,Catherine,Smithhaven,36825,Ghana,1935-05-08,90,M,Diners Club / Carte Blanche,05/27,3608.28,Particulier,2,136.69,2023-05-22,political,Alimentation,1,68.34,3,4,462.4,Mécontent,True,Cryptomonnaie,Inactif,603,60+,225c7c8443ec9bcd76d4c67768e6bc54c77fdfc68f87898714984dc1ef5aeb76
50097f33-8f11-4d06-a489-f798cbae9577,Client_306,Leah,Stevenmouth,91432,Libyan Arab Jamahiriya,1957-12-13,68,F,JCB 16 digit,10/32,3728.79,Particulier,4,939.98,2024-04-15,teach,Sport,2,235.0,23,4,581.69,Très satisfait,True,Carte bancaire,Suspendu,306,60+,490c390b8d07a2d959304ae671fb62e3c25794fcb23805b37dcd27604acee62f
55bcd8d4-b389-4f78-bacf-ae2ca5a1b44b,Client_332,Olivia,East Samanthabury,98640,United Arab Emirates,1992-01-17,33,F,JCB 16 digit,05/31,2732.48,Particulier,2,282.96,2024-05-18,admit,Alimentation,9,141.48,33,3,237.1,Satisfait,False,Virement,Actif,332,31-40,e970e8830aee76286979296af5ea738d411552354dd869fca185f156b25017b9
5ed4900d-3b25-4e13-8987-91fd7b17fc3e,Client_368,Kayla,West Phillipville,35165,United States Minor Outlying Islands,1982-01-21,43,F,Discover,01/30,2420.34,Entreprise,0,0.0,2024-06-12,past,Maison,0,0.0,10,4,417.8,Mécontent,True,Cryptomonnaie,Inactif,368,41-50,d2e855c2f5aad66e04b8aa73e07e16e5fe145cda3b2cb6d812d8201cb9ab8875
ae1c561e-0388-4275-b156-460c3cfbb1a0,Client_682,Kristen,Orozcostad,87272,Nepal,1986-10-22,39,M,American Express,02/30,2665.35,Particulier,8,3646.85,2025-01-06,hair,Alimentation,3,455.86,29,0,0.0,Neutre,True,Paypal,Suspendu,682,31-40,f03e755d4aeba493022825bc31eb404c1562a7c78ed7713a26798c6b91843cf1
933d0042-3774-4282-87b5-76b12dc7fe2a,Client_585,Stanley,Christinefort,79486,Egypt,1972-11-24,53,F,Discover,08/28,253.06,Particulier,13,3258.57,2024-10-11,run,Mode,5,250.66,15,5,854.31,Neutre,True,Cryptomonnaie,Inactif,585,51-60,d3239eed0a5733aac8cc5cef6abcb9c5323d35e86823cab2718e2373f01c2fb5
c721ac00-474f-437a-b69a-96e80e6f9c72,Client_775,Aaron,Christineburgh,27381,Chad,1962-01-08,63,M,VISA 19 digit,08/28,3803.4,Particulier,8,3824.27,2024-12-02,open,Électronique,3,478.03,79,4,429.24,Mécontent,False,Carte bancaire,Actif,775,60+,debcaad5feed1e83366042f11ba5aaa7e8548c55b9a1bcbccfe427f418c8cd9a
c88a243c-318b-4005-a8ca-8d290dfb2c85,Client_783,Kimberly,East Elijah,36257,Croatia,1944-06-21,81,M,VISA 16 digit,06/28,870.62,Entreprise,16,6808.63,2024-12-20,military,Sport,5,425.54,63,5,445.77,Très satisfait,True,Virement,Inactif,783,60+,73587c6e0062be0b4ffddf5394856e05d70eecd04b179288f4013e862876ea07
65e4d56c-7ea2-4f08-98d0-a5c584e3c906,Client_393,Larry,Ericksonmouth,89464,Northern Mariana Islands,1955-06-10,70,F,VISA 16 digit,05/32,3465.07,Particulier,17,7431.42,2024-02-28,entire,Électronique,6,437.14,58,4,749.65,Mécontent,False,Carte bancaire,Suspendu,393,60+,766129d7395ad2e19e2a5014d1a0c1fff9b53699c0e75d8c3253d9b3876b4a89
4a95fc38-cf7f-458a-8c4f-7834627073f8,Client_281,Adam,Sandovalland,32783,Guatemala,1934-06-28,91,M,Mastercard,06/28,1800.3,Entreprise,18,6383.73,2023-08-10,speak,Sport,2,354.65,91,1,91.55,Neutre,False,Paypal,Actif,281,60+,d4d0d0c6b69053a79e8c486344603cd55ae372921a9562e2afaa995d607d557a
4f950692-a56d-44ef-82fe-25267c2b5ca4,Client_301,Dennis,North Amanda,93764,Tunisia,1983-10-19,42,M,VISA 13 digit,11/33,1694.21,Entreprise,14,6725.92,2024-06-19,accept,Maison,8,480.42,34,2,395.22,Très mécontent,False,Virement,Inactif,301,41-50,52982fe2efaf992c8668a879e00b385521ae25339362b36bf0f3ec9aa79d3de1
b9926d0e-0d42-43b8-a631-fa792b429293,Client_729,Stuart,South Randy,16089,Botswana,1981-06-06,44,M,JCB 15 digit,06/26,3139.02,Entreprise,13,3903.81,2023-12-09,sense,Sport,9,300.29,14,4,687.48,Très satisfait,True,Virement,Actif,729,41-50,ebdfefaeb38a58419a2c427738b9e9f99d553ec86f13a1c3c6ec42e23e94a419
1736e302-3117-49b7-94ae-41e5fa306c51,Client_99,Ashley,East David,57325,Liechtenstein,1995-07-23,30,M,JCB 15 digit,11/25,1896.77,Entreprise,3,200.11,2023-07-06,about,Mode,1,66.7,6,4,527.49,Neutre,False,Cryptomonnaie,Actif,99,18-30,678a19d3b20e6472533afe2b6d5c4cf469f6e67a33f80c69c8d225ec9fdc4144
9232060b-8cad-41f8-ad88-a90065d1f7f2,Client_579,Tony,Sarahfurt,52043,Sierra Leone,1981-01-07,44,F,American Express,02/33,2512.58,Particulier,12,1861.19,2024-05-09,democratic,Sport,1,155.1,26,4,459.5,Neutre,False,Cryptomonnaie,Suspendu,579,41-50,337c9262c700bb398c5a31b20a8e3167d9dbcbb2344785fb776f04d4f35be2a6
c7a79434-85dd-4d7a-8ef0-dac2d0fd3d41,Client_780,Patrick,Heathborough,4616,United Arab Emirates,1997-09-05,28,F,VISA 13 digit,07/34,3518.24,Entreprise,5,962.87,2025-01-04,effort,Sport,2,192.57,30,2,160.77,Neutre,False,Virement,Inactif,780,18-30,979ae12f3b98531aeafee3edf2bd5739f1cda6e212c4a9101a2864e5d2fbb6bd
292d62e6-2ae3-4d40-9077-14cf277c6eaa,Client_160,Eric,Lopezshire,94871,Burkina Faso,2001-10-02,24,M,VISA 16 digit,12/30,2122.57,Entreprise,14,3487.47,2025-01-04,someone,Électronique,10,249.1,60,0,0.0,Très satisfait,False,Paypal,Actif,160,18-30,ec0c5e77dae04fb2bafd50e21a4cc5b1e54288fa9a596f1930691701c9398c84
aab1f3c7-60f5-4998-995e-dafaa2eb5395,Client_668,Tracey,South Danielhaven,20358,Central African Republic,1939-12-09,86,M,VISA 13 digit,11/31,4552.86,Entreprise,6,49.92,2024-12-14,rest,Sport,9,8.32,64,0,0.0,Très mécontent,False,Paypal,Suspendu,668,60+,864d7cfc961ecaa1ec6a03c782722768dad474f4f4cf2161b40df4c23a9a3935
507b1c6d-7c62-421d-961b-057a66f166d7,Client_307,Samantha,North Adammouth,72093,Cape Verde,1982-01-05,43,M,Diners Club / Carte Blanche,05/32,4020.07,Entreprise,15,5134.11,2024-05-21,score,Électronique,2,342.27,31,4,229.98,Très satisfait,True,Cryptomonnaie,Inactif,307,41-50,2c6bc09730d3568adc88ec41d40bb31edfedaec929d2398ee9ca898beb808ca4
8c4db733-52c0-41b0-b5c1-30c7ebff71ae,Client_557,Brian,South Nicholasville,78054,Mozambique,2005-11-28,20,F,JCB 16 digit,01/35,1512.59,Particulier,17,8256.64,2023-09-28,trade,Alimentation,10,485.68,1,2,108.04,Neutre,True,Carte bancaire,Inactif,557,18-30,1cb3132fd725161d6426c808e1175f0a2ca919d383975c71be7a333ff25f6975
32c70cb1-4c0f-4170-a77c-165c784606da,Client_191,Jessica,Lake Kevinville,47036,Paraguay,1934-10-14,91,M,VISA 16 digit,11/28,3962.52,Entreprise,3,103.55,2023-05-18,in,Mode,5,34.52,85,4,182.97,Satisfait,False,Paypal,Suspendu,191,60+,3aef29cf07ec0202333c8f70e4f55faa2fe64c8f6353c3627f9bd0320db1a168
2a445029-a8ab-44e4-acd4-d5cd39b11f53,Client_162,Sheena,Lake Marybury,5528,Bahamas,1944-11-07,81,F,VISA 13 digit,07/29,2.68,Entreprise,2,793.66,2024-11-02,onto,Mode,9,396.83,68,3,339.89,Très mécontent,True,Virement,Inactif,162,60+,0fe1819b1032276fe8fefacd590cbe9f7703eac8127da71cf17fec8e609f6fdf
a355bb60-66c1-4b48-a741-0d7791c76ebe,Client_636,Andrea,Morrisshire,92667,Taiwan,1965-04-27,60,F,Maestro,04/27,4539.03,Entreprise,7,1444.26,2024-06-19,example,Maison,4,206.32,11,1,39.24,Satisfait,False,Virement,Inactif,636,51-60,e00222f9ac02765100aaa83410f7fef0265dd3dd2a109cc61d9cfbb5844ff844
df490f6d-17a4-4472-8daf-61d65c079e90,Client_880,Shawn,Lake Kylemouth,85457,Solomon Islands,1966-08-19,59,F,Diners Club / Carte Blanche,01/31,479.95,Entreprise,15,5964.99,2024-01-30,role,Alimentation,7,397.67,88,4,502.74,Très mécontent,False,Cryptomonnaie,Inactif,880,51-60,97b709c768c6e695da025c7f756712e4fafc714b69520331e25f3fbd6dbc2fa7
aece13a6-a51e-48fd-8a05-d111664fe23c,Client_686,Ricky,Flowersport,53945,Gambia,1978-02-02,47,M,JCB 16 digit,09/26,30.35,Particulier,10,325.74,2025-01-19,customer,Électronique,0,32.57,51,2,381.9,Satisfait,True,Virement,Suspendu,686,41-50,fd5742aab4cf12e1b6dbc58d7549efa12e719e7fccb0022889094344caa52130
167819ff-4378-4287-865e-2524d39bf2e1,Client_96,Kevin,Bellton,2949,Panama,1990-11-09,35,F,JCB 16 digit,01/30,2836.87,Particulier,11,4884.94,2024-11-22,fear,Maison,0,444.09,39,2,89.18,Satisfait,False,Paypal,Inactif,96,31-40,39402890bda6834b6dbcbb6ecffb663de2684aeaa87a33a484f7d3d8da581cfe
2fda522d-bac9-4f0f-814f-8ce3891911b8,Client_181,Mary,Port Joseberg,93546,Ukraine,1959-07-01,66,M,VISA 19 digit,02/30,945.13,Entreprise,16,7349.44,2023-09-16,any,Sport,2,459.34,22,4,614.29,Satisfait,False,Paypal,Inactif,181,60+,2f1c157071d59dcad21a27d97f72c2102b07cfb4796cb2ca25ba491d79537083
532f4bd7-9526-47f4-885c-e9258307c0ed,Client_322,Hannah,New Charlene,10581,Uganda,1998-05-25,27,F,JCB 16 digit,05/31,4440.68,Entreprise,8,3172.81,2023-03-30,environment,Sport,6,396.6,69,5,713.54,Neutre,True,Paypal,Actif,322,18-30,1bab0577292ba37b1a417841002d9054bf96f48fa5a9a5efe3a8c5b5ef247ca2
72e32a90-d57e-4dd4-86ce-790a46e8d4a7,Client_453,Betty,Williamsshire,76930,Egypt,1950-06-29,75,M,VISA 16 digit,05/29,2689.03,Entreprise,13,5835.98,2023-11-07,town,Électronique,2,448.92,69,5,109.12,Très satisfait,False,Carte bancaire,Suspendu,453,60+,32d0bef06a16137807d4dd97e5c059be9f485eb04234a4bdac5b22b8cda25d98
ca33c5cd-00bf-4135-a272-69215ed4da76,Client_790,Joseph,Oliviafort,48771,Bahamas,1972-01-26,53,M,JCB 16 digit,05/27,3063.24,Particulier,0,0.0,2024-02-19,focus,Sport,2,0.0,0,2,319.59,Neutre,False,Cryptomonnaie,Inactif,790,51-60,b5b63eea00686faf23bbb19de4c8fde98e6243c3e59fec40af395bdd51518d54
85424868-26d7-4dbe-82bc-76f724a6e60e,Client_530,Jaime,North Devin,32049,British Virgin Islands,1951-06-09,74,M,VISA 19 digit,01/33,4938.12,Particulier,8,1759.37,2023-02-21,north,Alimentation,4,219.92,58,0,0.0,Très satisfait,False,Paypal,Inactif,530,60+,7b0865cfb602df1ac6ca10c45ee4d446d11a8b477722aa7be3b3ccef60bcf3ea
5f4d85ef-9378-492a-a557-f1762ac5691f,Client_372,Jamie,Stevenstown,12636,Kyrgyz Republic,1937-05-01,88,M,Discover,02/28,2961.86,Particulier,17,7512.77,2024-11-15,outside,Alimentation,1,441.93,73,3,42.53,Satisfait,True,Paypal,Inactif,372,60+,18c4d2a0d664c946722c16fc63c2eb10770db62930da644caa6f68cc67cc3494
2e8b5969-0157-4455-b748-a96e2924416a,Client_176,Dawn,Bonnieton,96785,Poland,1949-11-26,76,M,Maestro,09/33,1299.5,Particulier,7,2371.28,2024-02-01,draw,Alimentation,10,338.75,58,2,289.58,Satisfait,True,Paypal,Inactif,176,60+,ac3365037ec07b3d4234708612fb78408da59c735675522143e8d12e75e0f190
d0e83f2c-edb3-4d82-b052-f63c2b352d60,Client_830,Jose,Wagnerchester,85430,Gabon,1979-11-19,46,F,VISA 19 digit,11/25,4017.32,Entreprise,17,8064.28,2023-12-23,enjoy,Électronique,1,474.37,57,4,403.84,Neutre,True,Paypal,Actif,830,41-50,8a6f9fbf4876e81843ace7f20123b4afb0d46d284ca89d26e68eee305b8e0b82
eeadb895-7520-49d7-9e06-a83e991a47b3,Client_937,Joshua,Williamsborough,32436,Italy,1996-09-27,29,M,JCB 16 digit,05/27,4533.39,Particulier,13,3213.43,2024-09-10,face,Maison,10,247.19,45,5,512.3,Très mécontent,True,Cryptomonnaie,Actif,937,18-30,f0440d109ecf3a11ad9b66d318196658c0742752e7437cdc4dfdcb1ed536a334
892376b7-7f32-47d1-a1a1-e2aa4903a753,Client_547,Amy,Port Linda,60449,Pitcairn Islands,1974-08-08,51,F,Mastercard,05/28,1523.29,Entreprise,4,702.5,2023-07-04,Republican,Mode,7,175.62,15,4,111.96,Neutre,True,Virement,Inactif,547,51-60,c477347e4965125b89741c1e0c86c76d6ef6e96d5e62ad087aa3e1c458a610d6
95e0b2c5-f7a0-4e67-bacf-7ca1a61fc254,Client_592,John,Amberland,8726,Anguilla,1945-07-04,80,M,VISA 16 digit,07/25,2075.52,Entreprise,16,6710.97,2025-02-03,situation,Alimentation,5,419.44,86,2,324.64,Neutre,False,Paypal,Suspendu,592,60+,afca1db68a7bf00062828216279e3c4e0cddc43fb720b3a2050806e54b90e5e6
5958ddf2-85fd-4495-8881-43d14af8881f,Client_344,Samantha,Alfredville,15843,Saint Vincent and the Grenadines,2005-07-03,20,M,Diners Club / Carte Blanche,10/27,3904.27,Particulier,10,341.19,2023-11-04,page,Maison,6,34.12,100,5,290.18,Très satisfait,True,Cryptomonnaie,Suspendu,344,18-30,8a621e8222f928db937fc878cb4b95be8f475b0999051d0c579a4f636625f3a5
4702190d-5d30-4faf-8c84-5c0e3a01c5bd,Client_270,William,West Alexanderhaven,68239,British Virgin Islands,1986-10-26,39,F,American Express,10/32,3695.65,Particulier,19,8358.72,2024-07-24,hospital,Mode,6,439.93,67,2,152.15,Très satisfait,True,Carte bancaire,Actif,270,31-40,25a306f3c8cd3015c32c97325078288347d2bbef22e24da86b0f9888fbfd8ecd
b1865d23-f7db-4895-b2d4-bdf5a152178c,Client_695,Christine,Hardingland,49456,Grenada,1942-04-17,83,F,American Express,09/26,4449.0,Particulier,13,5737.55,2023-02-14,paper,Mode,10,441.35,67,4,140.01,Mécontent,False,Paypal,Suspendu,695,60+,e152e236fd780ba7982aa08163817c0517420a1b6a65225cca1a3bcf4d40852e
698d50cc-f1f2-4e98-afd3-7e298197eb3d,Client_404,David,North Kerrystad,78716,Antarctica (the territory South of 60 deg S),1968-02-23,57,M,Diners Club / Carte Blanche,07/31,3491.69,Entreprise,0,0.0,2024-09-23,kitchen,Électronique,10,0.0,57,1,130.73,Neutre,True,Cryptomonnaie,Inactif,404,51-60,52d5b3fadb38721ac4518eda2e184694267172185903727550c38fc2090773e8
76ad52fe-f463-466b-89d1-ab91c00b0d40,Client_467,Deborah,Charlesfurt,40657,Dominican Republic,1953-10-16,72,M,Maestro,04/34,1478.53,Entreprise,4,1048.1,2023-03-17,race,Sport,5,262.02,13,1,146.6,Très satisfait,False,Cryptomonnaie,Actif,467,60+,84a57e81eaef8030d52d1ff6a4b8e103442f517145036cad0fc4ea615912709a
e3164c40-18b8-46b1-8963-90d195dc9769,Client_893,Douglas,Port Deanna,59339,Anguilla,1974-04-21,51,M,JCB 15 digit,01/33,573.26,Particulier,8,3837.93,2023-07-07,determine,Maison,0,479.74,58,5,604.0,Très mécontent,True,Paypal,Inactif,893,51-60,be903845b5193ede3af39fc6b856790bc4f377c1c8e787bb33efb427907c2f08
b647850b-558d-4e8e-8b61-0f59b4d7e82b,Client_714,Elizabeth,New Scott,72090,Liechtenstein,1943-04-10,82,F,VISA 13 digit,03/33,761.88,Particulier,20,7782.52,2024-11-27,property,Mode,8,389.13,87,1,145.69,Mécontent,True,Paypal,Inactif,714,60+,63ecfa9136149e6633a1c897ba91c5a9ed02547d0d60edf5ea5c8f769fe3808f
a1f2d93a-0d0a-4fbf-9ec4-b5b35a70661c,Client_631,Susan,Port Kristen,22158,Qatar,1988-11-24,37,F,JCB 15 digit,07/31,3074.05,Particulier,9,2287.82,2024-09-16,worry,Maison,9,254.2,91,4,149.6,Très mécontent,False,Cryptomonnaie,Inactif,631,31-40,7d28608ba267059765178ce9b7491715055974ebae85972f8e4a321a19a625f6
b8247f54-4a8a-4422-85cb-522032338bff,Client_723,Ryan,North Danielbury,18573,American Samoa,2002-08-24,23,M,Discover,10/34,3972.9,Entreprise,13,5558.75,2024-12-02,together,Maison,3,427.6,75,2,200.95,Très satisfait,True,Virement,Suspendu,723,18-30,f6c9347f99f3e0cb002abc7a3db973ad10871ed595e698b7c46243bffd01ec83
338d8b29-5dc9-4197-9d99-54abb7e0abdd,Client_194,Melissa,Samuelside,92218,Cape Verde,1990-01-22,35,F,Discover,10/30,4850.99,Entreprise,11,4672.88,2024-08-23,event,Mode,4,424.81,95,1,125.08,Mécontent,False,Paypal,Suspendu,194,31-40,73f5f3355c7157eca34c445ae5a12506abb87ec26c6d537cfd1c78155a417003
3930606b-0a64-4909-bba0-12c6e390b2b6,Client_211,Joseph,North Nathan,21723,Heard Island and McDonald Islands,1949-02-19,76,F,VISA 13 digit,02/33,4921.97,Entreprise,7,1739.96,2023-09-05,practice,Sport,8,248.57,67,3,219.17,Satisfait,True,Paypal,Suspendu,211,60+,41c8bf83b19bfa201cc4577d9798f7211508e75bee7a56258c724d8e896f7580
abac1b85-2843-405a-b79c-1a8b574f80f7,Client_673,Beverly,Tylertown,68318,Niger,1985-02-01,40,F,Discover,07/26,862.46,Particulier,2,122.72,2024-08-17,phone,Alimentation,9,61.36,16,5,116.98,Satisfait,True,Virement,Inactif,673,31-40,28b10e5f79affaaacf2e15ce5a39088314d686545a113b170cc1b048b0daa284
ce0a907f-d3dd-41ea-8e63-4ad148a4e574,Client_812,Mary,South Cheryl,87204,Guinea,2004-01-05,21,F,VISA 19 digit,10/33,2633.28,Particulier,16,1760.95,2023-07-24,relate,Sport,5,110.06,85,0,0.0,Très mécontent,True,Virement,Actif,812,18-30,4a643d9624e0fa3a8f9b1456253d479070cec62ffa8c524899a72744a46905d8
7ebd5674-e6ee-4d54-91a3-d64f4645e4a2,Client_500,Lawrence,West Randallport,35876,Sao Tome and Principe,1960-12-19,65,M,VISA 13 digit,12/33,4037.75,Entreprise,5,1819.64,2024-05-06,establish,Alimentation,2,363.93,33,0,0.0,Satisfait,True,Cryptomonnaie,Suspendu,500,60+,09fc4aa10633739ba110cb0c43ef1cda2b7f2b49e8c3b2ae06c4d838815c6d98
d5c4a04c-6560-4f4f-84e8-94efdb802968,Client_848,Brendan,Lake Brooke,93044,Saint Helena,1982-08-08,43,M,Discover,03/32,320.48,Entreprise,3,226.53,2024-05-03,them,Alimentation,1,75.51,33,3,383.11,Satisfait,True,Paypal,Inactif,848,41-50,6eb56a5d482ee8342c856df8110fd79a5dad2c5b830a2111bd9134e89df55f86
5575965c-6e9f-4c9e-9380-ce734c6e18b5,Client_330,Jennifer,Clarkborough,13786,Gambia,1987-12-15,38,F,Mastercard,05/32,1715.03,Entreprise,11,2759.86,2023-10-05,consumer,Mode,3,250.9,22,4,309.6,Neutre,True,Carte bancaire,Inactif,330,31-40,3fd2665eefec7b0db46ff8ec49496ce470d9249257b6161ab7586de12f389dbd
3d0378eb-d96c-46db-96d6-59b0da1b8b44,Client_232,Karl,New Kaitlin,17282,Ukraine,1952-12-10,73,F,JCB 16 digit,08/26,3268.97,Entreprise,9,4212.68,2024-12-12,century,Mode,4,468.08,6,2,239.72,Satisfait,True,Carte bancaire,Actif,232,60+,9ace1597d96bfd4bbb6620947df7759e22f595d11d6767f2d1d9b4b30d7c4214
bb528f2f-8e4a-4568-9550-47cd65968ba1,Client_735,Carrie,Brianshire,24376,Estonia,1951-09-06,74,M,American Express,01/31,3677.57,Particulier,17,3939.4,2024-12-22,audience,Maison,5,231.73,43,0,0.0,Satisfait,False,Virement,Suspendu,735,60+,df5689aa55396400d1dbbbdbc968892a1bf55041a1c28833d6fe5763117030dc
3b17fd9e-5fc7-4baa-a847-5bd4bad93d17,Client_223,Lawrence,Clarkchester,91693,South Georgia and the South Sandwich Islands,1962-04-15,63,M,VISA 16 digit,10/25,1867.87,Particulier,0,0.0,2023-03-25,stage,Alimentation,3,0.0,67,2,135.68,Très satisfait,False,Virement,Actif,223,60+,34c2dc1c3f3d29c8a3eae9cc698dd9ee74a7f751a6df6c6f6865ed9c9d823296
fc53115b-36e2-4eed-8c60-41f9ef1c158d,Client_979,Kristine,South Sarah,56706,Malta,1982-04-27,43,M,Maestro,01/28,3398.35,Entreprise,3,1169.51,2024-01-03,group,Maison,8,389.84,41,1,106.52,Mécontent,True,Cryptomonnaie,Suspendu,979,41-50,7eaa7f85ff847e5d5eb786571a079f336657fcefa05c749c1e6e837790416620
66281a6d-3257-47d1-9c29-a4a0420da33c,Client_396,Michael,Johnsonstad,29462,India,1969-05-01,56,M,Mastercard,05/32,3141.36,Particulier,19,1505.76,2024-06-21,top,Alimentation,0,79.25,58,4,531.99,Neutre,False,Cryptomonnaie,Suspendu,396,51-60,27fd39e121660f1b972674a44791d2d50b7b655e66b82b342183076dfdc5bb4d
eb4818e7-d9a1-4ccd-9d9a-ed2621cb16d0,Client_924,Stephanie,Wilsonstad,64317,Indonesia,1959-09-14,66,M,JCB 15 digit,09/31,950.21,Particulier,15,3827.16,2024-04-09,fear,Sport,5,255.14,57,5,934.35,Très satisfait,True,Cryptomonnaie,Inactif,924,60+,140431b9a4dc1686ee3faf3b4f7b5935d1ba9304a5276da6b6edb2482b92667a
75035676-898e-4547-82a6-013cb050b6ed,Client_460,Julia,Perkinsstad,7300,Hungary,1944-07-05,81,M,Maestro,09/31,4430.27,Particulier,15,5087.24,2023-09-17,mind,Maison,3,339.15,89,3,123.71,Neutre,False,Paypal,Suspendu,460,60+,595acd9895099d798a71c2e8fbe3a493633cda2191532d0b744941348bfa1be6
d1cc77b1-30a6-45bd-ba56-ab7e8118b87b,Client_836,Frank,West Rickyshire,70035,Sierra Leone,1967-02-09,58,F,VISA 16 digit,01/30,4318.62,Entreprise,8,1040.54,2024-01-22,parent,Électronique,4,130.07,33,3,109.25,Satisfait,True,Paypal,Actif,836,51-60,dae9da202da2b7cd90feb596dc19c11618e96c4df95d59ff316e48e0db49f760
b909bcf4-beb0-4482-b498-7a75d9f7cbea,Client_724,Garrett,Changburgh,26079,United States Virgin Islands,1938-05-13,87,F,VISA 19 digit,08/34,634.91,Entreprise,4,512.64,2024-07-11,certainly,Sport,4,128.16,76,5,460.48,Très satisfait,False,Paypal,Suspendu,724,60+,cadd76271c4600cab616fd7c2e2784839c3fe0a2aeec005ba197a6cc9f4f3a52
